sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
struts;org.apache.struts2.dispatcher.mapper.Restful2ActionMapper;0;0;1;1;1;1;39;6;7;0.75;0;2;121;8;FeLm
struts;org.apache.struts2.views.util.UrlHelper;0;0;1;1;1;1;70;7;6;0.90384614;0;1;229;13;FeLm
struts;org.apache.struts2.components.UIBean;0;0;1;1;1;1;151;4;16;0.94808215;15;2;519;63;FeLm
struts;org.apache.struts2.portlet.util.PortletUrlHelper;0;0;1;1;3;1;50;4;10;0.78571427;0;1;182;7;FeLm
struts;org.apache.struts2.views.jsp.URLTag;0;0;1;1;1;1;20;1;6;0.8833333;0;5;88;16;FeLm
struts;org.apache.struts2.jasper.servlet.JspServlet;0;0;1;1;1;2;37;6;15;0.6;0;2;171;9;FeLm
struts;org.apache.struts2.views.jsp.ui.OptionTransferSelectTag;0;0;1;1;1;1;56;0;6;0.9483417;0;8;226;56;FeLm
struts;org.apache.struts2.sitegraph.renderers.DOTRenderer;0;0;1;1;2;1;35;6;15;0.6666667;0;1;175;6;FeLm
struts;org.apache.struts2.RequestUtils;0;0;1;1;1;1;10;2;1;0.0;0;1;21;1;FeLm
struts;org.apache.struts2.dojo.views.jsp.ui.AutocompleterTag;0;0;1;1;1;1;31;0;6;0.9365963;0;2;153;31;FeLm
struts;org.apache.struts2.oval.interceptor.DefaultOValValidationManager;0;0;1;1;1;1;29;4;7;0.8;1;1;113;8;FeLm
struts;org.apache.struts2.sitemesh.FreemarkerDecoratorServlet;0;0;1;1;1;1;32;3;22;0.75;0;2;169;8;FeLm
struts;org.apache.struts2.dojo.views.jsp.ui.SubmitTag;0;0;1;1;1;1;30;0;6;0.9345235;0;2;148;30;FeLm
struts;org.apache.struts2.jasper.compiler.SmapStratum;0;0;1;1;3;1;29;3;2;0.6;0;1;139;8;FeLm
struts;org.apache.struts2.jasper.compiler.TagLibraryInfoImpl;0;0;1;1;5;3;170;8;24;0.7291667;0;2;533;16;FeLm
struts;org.apache.struts2.dojo.views.jsp.ui.DateTimePickerTag;0;0;1;1;1;1;18;0;6;0.8954251;0;2;91;18;FeLm
struts;org.apache.struts2.views.jsp.ui.InputTransferSelectTag;0;0;1;1;1;1;32;0;6;0.9121094;0;6;130;32;FeLm
struts;org.apache.struts2.views.jasperreports.JasperReportsResult;0;0;1;1;1;1;51;3;23;0.8583334;0;2;231;20;FeLm
tapestry;org.apache.tapestry5.internal.services.LinkSourceImpl;0;0;1;1;1;1;13;1;14;0.59523815;0;1;49;7;FeLm
tapestry;org.apache.tapestry5.internal.services.AliasManagerImpl;0;0;1;1;1;1;6;2;4;0.33333334;0;1;28;3;FeLm
tapestry;org.apache.tapestry5.internal.util.SelectModelRenderer;0;0;1;1;2;1;11;1;6;0.42857143;0;1;36;7;FeLm
tapestry;org.apache.tapestry5.internal.transform.OnEventWorker;0;0;1;1;2;1;26;2;10;0.7083334;0;1;98;6;FeLm
tapestry;org.apache.tapestry5.internal.renderers.RequestRenderer;0;0;1;1;2;1;16;3;6;0.6875;0;1;97;8;FeLm
tapestry;org.apache.tapestry5.internal.services.DocumentLinkerImpl;0;0;1;1;1;1;41;3;8;0.78030306;0;1;119;12;FeLm
tapestry;org.apache.tapestry5.corelib.components.Checkbox;0;0;1;1;1;1;7;0;12;0.6;0;2;22;3;FeLm
tapestry;org.apache.tapestry5.internal.transform.InjectPageWorker;0;0;1;1;1;1;6;1;9;0.16666667;0;1;31;3;FeLm
tapestry;org.apache.tapestry5.services.TransformMethodSignature;0;0;1;1;1;1;31;2;1;0.71428573;0;1;96;15;FeLm
tapestry;org.apache.tapestry5.internal.services.ClientPersistentFieldStorageImpl;0;0;1;1;1;1;27;3;9;0.55;0;1;131;8;FeLm
tapestry;org.apache.tapestry5.internal.services.PageElementFactoryImpl;0;0;1;1;1;1;12;3;17;0.4;0;1;81;5;FeLm
tomcat;org.apache.jasper.compiler.JspUtil;0;0;1;1;1;1;187;10;12;0.9768519;0;1;618;36;FeLm
