sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
dbeaver;org.jkiss.dbeaver.ext.ui.locks.graph.LockGraphConnectionAnchor;0;0;0;0;0;0;3;1;3;0.0;0;2;13;2;WBS
dbeaver;org.jkiss.dbeaver.ext.teradata.model.TeradataSQLDialect;0;0;0;0;0;0;3;0;4;0.0;0;2;12;3;WBS
dbeaver;org.jkiss.dbeaver.ui.search.metadata.SearchMetadataParams;0;0;0;0;0;0;13;0;2;0.8461538;0;1;46;13;WBS
dbeaver;org.jkiss.dbeaver.ext.generic.model.GenericScriptObject;0;0;0;0;0;0;0;0;2;0.0;0;1;2;0;WBS
dbeaver;org.jkiss.dbeaver.ui.net.ssh.jsch.JSCHUIPromptProviderAdapterFactory;0;0;0;0;0;0;5;3;7;0.5;0;1;21;2;WBS
dbeaver;org.jkiss.dbeaver.registry.RegistryConstants;0;0;0;0;0;0;0;0;0;NaN;0;1;176;0;WBS
dbeaver;org.jkiss.dbeaver.model.impl.jdbc.exec.JDBCTableMetaData;0;0;0;0;0;0;13;1;6;0.62;0;1;44;10;WBS
dbeaver;org.jkiss.dbeaver.ext.import_config.Activator;0;0;0;0;0;0;5;0;4;0.6;0;2;20;5;WBS
dbeaver;org.jkiss.dbeaver.tools.sql.task.SQLScriptDataReceiver;0;0;0;0;0;0;6;0;3;0.6666667;0;1;17;6;WBS
dbeaver;org.jkiss.dbeaver.ext.oracle.model.OracleDataTypeMember;0;0;0;0;0;0;10;0;10;0.79999995;2;1;41;10;WBS
dbeaver;org.jkiss.dbeaver.ext.oracle.model.dict.OracleConnectionType;0;0;0;0;0;0;5;2;1;0.0;0;1;16;3;WBS
dbeaver;org.jkiss.dbeaver.ui.controls.resultset.panel.valueviewer.ValueViewerPanel;0;0;0;0;0;0;61;5;38;0.8068182;0;1;271;16;WBS
dbeaver;org.jkiss.dbeaver.ui.UIConfirmation;0;0;0;0;0;0;1;0;1;0.0;0;3;5;1;WBS
dbeaver;org.jkiss.dbeaver.ext.postgresql.model.QueryTransformerFetchAll;0;0;0;0;0;0;4;1;4;0.0;0;1;15;3;WBS
dbeaver;org.jkiss.dbeaver.model.virtual.DBVModelSerializerLegacy$ModelParser;0;0;0;0;0;0;40;3;12;0.4375;0;1;138;4;WBS
dbeaver;org.jkiss.dbeaver.debug.ui.details.DatabaseStandardBreakpointPane;0;0;0;0;0;0;2;0;3;0.5;0;2;9;2;WBS
dbeaver;org.jkiss.dbeaver.erd.ui.command.AttributeCheckCommand;0;0;0;0;0;0;5;0;4;0.4;0;2;25;5;WBS
dbeaver;org.jkiss.dbeaver.registry.DataSourcePreferenceStore;0;0;0;0;0;0;7;2;7;0.25;0;2;27;4;WBS
dbeaver;org.jkiss.dbeaver.ui.dialogs.connection.ConnectionTypeLabelProvider;0;0;0;0;0;0;3;0;4;0.0;0;2;11;3;WBS
dbeaver;org.jkiss.dbeaver.registry.updater.UpdateSiteDescriptor;0;0;0;0;0;0;1;0;1;1.0;0;1;7;1;WBS
dbeaver;org.jkiss.dbeaver.registry.NativeClientFileDescriptor;0;0;0;0;0;0;5;1;1;0.375;0;1;20;4;WBS
dbeaver;org.jkiss.dbeaver.ext.ui.svg.GdiFont;0;0;0;0;0;0;9;1;1;0.4571429;0;1;45;5;WBS
dbeaver;org.jkiss.dbeaver.ui.editors.internal.EditorsMessages;0;0;0;0;0;0;2;0;2;1.0;0;2;56;1;WBS
dbeaver;org.jkiss.dbeaver.ext.postgresql.model.PostgreDatabase$CharsetListProvider;0;0;0;0;0;0;3;1;5;0.0;0;1;15;2;WBS
dbeaver;org.jkiss.dbeaver.ui.editors.sql.generator.SQLGeneratorPropertyTester;0;0;0;0;0;0;8;2;5;0.6666667;0;2;29;3;WBS
dbeaver;org.jkiss.dbeaver.model.data.DBDPseudoAttributeType;0;0;0;0;0;0;0;0;0;0.0;0;1;1;0;WBS
dbeaver;org.jkiss.dbeaver.ext.postgresql.model.impls.redshift.RedshiftTableColumn;0;0;0;0;0;0;7;0;7;0.7142857;0;4;29;7;WBS
dbeaver;org.jkiss.dbeaver.ui.controls.resultset.panel.aggregate.AggregateColumnsPanel$ResetFunctionsAction;0;0;0;0;0;0;2;0;3;0.0;0;2;10;2;WBS
dbeaver;org.jkiss.dbeaver.ui.data.editors.ReferenceValueEditor$SelectorLoaderVisualizer;0;0;0;0;0;0;4;1;4;0.0;0;2;15;3;WBS
dbeaver;org.jkiss.dbeaver.ui.controls.resultset.virtual.VirtualEntityEditAction;0;0;0;0;0;0;5;1;7;0.0;0;2;20;2;WBS
dbeaver;org.jkiss.dbeaver.ext.generic.model.GenericTableIndex;0;0;0;0;0;0;16;2;11;0.7115385;2;2;60;13;WBS
dbeaver;org.jkiss.dbeaver.model.exec.plan.DBCPlanNode;0;0;0;0;0;0;7;0;3;0.0;0;1;9;7;WBS
dbeaver;org.jkiss.dbeaver.ext.sqlite.model.SQLiteInsertReplaceMethod;0;0;0;0;0;0;2;0;5;0.0;0;1;8;2;WBS
dbeaver;org.jkiss.dbeaver.ext.oracle.data.OracleTemporalAccessorValueHandler;0;0;0;0;0;0;18;2;6;0.8;0;2;51;5;WBS
dbeaver;org.jkiss.dbeaver.ext.postgresql.debug.internal.impl.PostgreDebugBreakpointDescriptor;0;0;0;0;0;0;10;0;2;0.64444447;0;1;45;9;WBS
